"A1_vali_lat","A1_vali_long","A1_vali_floor"
4864943.36201243,-7649.35177766148,2
4864944.82142836,-7651.52276395873,2
4864944.08602193,-7651.2222554798,2
4864944.3626488,-7648.87177163704,2
4864943.80965681,-7648.92415637341,2
4864944.15663834,-7648.01820397043,2
4864946.27800284,-7648.6820883114,2
4864947.44635891,-7648.01666874877,2
4864947.47403516,-7650.01023007941,2
4864947.60029156,-7649.68763299483,2
4864947.56398896,-7649.75987182815,2
4864947.58192847,-7649.99788152461,2
4864947.58192847,-7649.82841852461,2
4864952.13265272,-7648.6796140534,2
4864951.7592502,-7649.20420603723,2
4864951.7592502,-7649.25751303722,2
4864951.75789603,-7649.33054628725,2
4864957.25968372,-7646.542471538,2
4864957.15836675,-7646.35463290704,2
4864959.77313589,-7646.44918238553,2
4864960.21514959,-7646.6323968585,2
4864957.83131662,-7646.74086559119,2
4864957.54229828,-7646.48409976736,2
4864957.73356906,-7646.65746772653,2
4864957.73356906,-7645.79204429367,2
4864957.77574281,-7646.07627229364,2
4864933.64570346,-7656.93587948984,2
4864934.33588198,-7656.50115487122,2
4864933.20675716,-7657.44969792551,2
4864933.67236209,-7657.35583287174,2
4864932.93417887,-7657.27838522436,2
4864929.84759622,-7653.49415641645,2
4864930.4669738,-7650.96852792948,2
4864929.89869828,-7653.68694296574,2
4864930.59965556,-7654.0493754139,2
4864933.02573976,-7656.84089386661,2
4864929.70608442,-7650.40978088178,2
4864929.27565628,-7648.52369520692,2
4864929.32871138,-7650.32262264709,2
4864928.10205564,-7650.57014042622,2
4864930.3664639,-7652.49677195574,2
4864930.52476027,-7653.06440076386,2
4864930.52458463,-7652.39959345356,2
4864929.60865072,-7648.9341772855,2
4864928.88565393,-7649.3475857463,2
4864929.35280916,-7650.85798421187,2
4864929.10189876,-7649.08487926378,2
4864927.68471715,-7649.86339342672,2
4864928.78002694,-7648.93305194393,2
4864928.23639637,-7648.88378368314,2
4864930.17058546,-7653.99241463793,2
4864930.25859981,-7653.67534207833,2
4864928.73890147,-7649.53710636646,2
4864930.82981706,-7651.08026921357,2
4864927.85064819,-7649.10762536303,2
4864928.9582576,-7650.30539120208,2
4864929.91491104,-7653.2363272522,2
4864930.332135,-7653.15606635283,2
4864932.73522788,-7653.38695835342,2
4864932.24119983,-7652.69337519673,2
4864932.0310924,-7652.65779507959,2
4864932.10726461,-7652.4399861668,2
4864932.50515075,-7653.07295911345,2
4864933.12846623,-7656.69956693737,2
4864932.21000756,-7656.06081385713,2
4864932.48901443,-7658.71466033206,2
4864933.23820126,-7656.91497905402,2
4864933.34124494,-7655.48229753891,2
4864932.79895495,-7655.99757843437,2
4864931.31310052,-7655.70164359455,2
4864933.24106666,-7656.03349054053,2
4864933.14327921,-7657.00112795345,2
4864932.68730363,-7654.71249337354,2
4864933.01029256,-7654.69571848268,2
4864929.0409081,-7649.61617373702,2
4864928.9953601,-7649.96415786236,2
4864930.86653019,-7653.38079818311,2
4864930.49847002,-7651.78255762887,2
4864930.28230936,-7652.50233129494,2
4864929.79421217,-7651.64847623558,2
4864929.63621101,-7653.04032653926,2
4864930.26085488,-7652.88406073066,2
4864929.16746642,-7651.66246695072,2
4864930.43735219,-7651.6100541258,2
4864929.72781241,-7650.82059478474,2
4864929.66425525,-7652.88133264599,2
4864929.58060839,-7655.80414886808,2
4864930.5672833,-7652.6887609659,2
4864929.46464506,-7653.79139719499,2
4864929.42122586,-7655.19473774342,2
4864929.86323487,-7654.72192766142,2
4864929.54414524,-7655.78836155689,2
4864931.17932789,-7655.33326803228,2
4864931.03069958,-7654.84939749985,2
4864929.44184052,-7654.46043657752,2
4864931.45531661,-7655.42822423857,2
4864931.98913864,-7653.55028462169,2
4864934.13573324,-7655.06339302871,2
4864934.30358102,-7655.54582686108,2
4864934.46457617,-7656.3005784493,2
4864932.17776442,-7650.4737283884,2
4864932.7641249,-7650.82967783828,2
4864932.30422256,-7649.03756732279,2
4864932.77293284,-7650.21074927814,2
4864932.5258611,-7651.03392968812,2
4864932.77789747,-7650.45955761667,2
4864932.25607847,-7649.2365524204,2
4864931.88822287,-7649.97914373253,2
4864931.8852468,-7650.02391846647,2
4864931.65036644,-7650.07228689837,2
4864931.87401762,-7649.8467413806,2
4864931.57150019,-7648.62980285099,2
4864932.05674304,-7648.91279677657,2
4864931.80774053,-7649.44501068785,2
4864932.02177903,-7649.93354826101,2
4864931.81978204,-7648.93117040809,2
4864930.85757192,-7648.37076222858,2
4864929.73098863,-7647.97855968138,2
4864929.95958258,-7648.31033612099,2
4864929.75565866,-7649.17935601398,2
4864930.51367004,-7647.47456469495,2
4864930.40966079,-7646.52178827703,2
4864931.1798987,-7646.84155254683,2
4864932.67701762,-7648.30048631935,2
4864932.69991882,-7648.28865693198,2
4864932.69472897,-7648.48903548237,2
4864930.92980205,-7647.6877848958,2
4864934.52195402,-7650.41515740933,2
4864933.83162988,-7650.33676454671,2
4864933.78206038,-7648.26874597026,2
4864933.68429786,-7650.89552879854,2
4864933.80590695,-7648.44107263403,2
4864931.01046324,-7647.79337743797,2
4864931.7365061,-7649.05446676173,2
4864932.0902193,-7649.14574339622,2
4864931.9755382,-7649.5188685531,2
4864931.10837496,-7647.30791787142,2
4864930.94928829,-7646.88891618272,2
4864930.90637464,-7648.40511102348,2
4864931.23206135,-7648.58591258035,2
4864930.75208502,-7647.84870754671,2
4864930.83731514,-7648.24378539018,2
4864931.05562739,-7648.44452642911,2
4864931.45593862,-7649.7238724639,2
4864931.38197452,-7648.71583611631,2
4864931.36082958,-7648.66420883919,2
4864930.43381228,-7647.09373005577,2
4864926.75339188,-7645.3666425976,2
4864925.2519938,-7644.89625933828,2
4864926.70281542,-7646.22352820203,2
4864926.58984273,-7644.54428611459,2
4864925.88078665,-7644.73073173382,2
4864926.30875711,-7644.75718810437,2
4864925.70451336,-7645.03328803565,2
4864925.20303142,-7645.10433654553,2
4864926.04021574,-7646.02471987462,2
4864926.04633081,-7646.17462167462,2
4864927.02533352,-7646.8959858409,2
4864925.96466433,-7645.70740214442,2
4864926.40183623,-7645.82093253177,2
4864925.67822131,-7645.7779615102,2
4864927.09838864,-7645.30373398642,2
4864926.83399256,-7645.7951002752,2
4864926.97637284,-7646.74696869596,2
4864927.4517143,-7647.44988260534,2
4864927.48804463,-7647.47929413255,2
4864927.51459762,-7650.80463360426,2
4864928.25248012,-7650.55104395428,2
4864928.20837999,-7650.24611610843,2
4864927.57142582,-7649.27337010814,2
4864928.90800082,-7651.27872031979,2
4864928.8960924,-7650.65915047966,2
4864928.01124293,-7649.98828112745,2
4864929.00496,-7650.8165457869,2
4864929.19389977,-7652.32016529312,2
4864929.26031921,-7653.59350071142,2
4864929.4868036,-7653.86579051143,2
4864930.02189768,-7653.967723881,2
4864929.57843054,-7651.69822107,2
4864929.4004803,-7651.25907636265,2
4864929.71838872,-7651.61929107003,2
4864929.17644977,-7652.8991787355,2
4864929.89911939,-7654.1249388553,2
4864931.78602792,-7653.73920913765,2
4864931.57648614,-7653.45048004509,2
4864930.81614984,-7651.00627372054,2
4864931.46896957,-7651.62552548978,2
4864930.71936189,-7650.35554805391,2
4864931.10483016,-7653.30723665984,2
4864931.35145844,-7651.50950137815,2
4864931.24662296,-7651.14928579491,2
4864931.54547151,-7652.99818579948,2
4864930.92543713,-7649.8083409391,2
4864930.7240742,-7650.04597901659,2
4864930.72199826,-7649.45277341791,2
4864931.3402526,-7651.5774788111,2
4864930.89924972,-7649.4473324739,2
4864926.85455766,-7645.81695981658,2
4864927.15340045,-7646.97219811575,2
4864926.82275854,-7646.64521190764,2
4864926.72782626,-7647.75891163038,2
4864927.02475857,-7646.91076226562,2
4864926.90904102,-7647.00690562317,2
4864926.85214049,-7647.00962071884,2
4864926.56031919,-7648.59310735119,2
4864926.32741226,-7648.57435827948,2
4864926.88677577,-7648.2884355822,2
4864927.71618921,-7648.187515398,2
4864927.87045408,-7647.62336699609,2
4864927.34022372,-7648.0803164873,2
4864926.80363846,-7647.82386178008,2
4864926.3468282,-7647.98981639036,2
4864926.84041051,-7647.26789389895,2
4864926.69114911,-7646.34349985562,2
4864926.6046593,-7645.85400323882,2
4864926.76941469,-7645.89498066938,2
4864927.34188059,-7647.70891536252,2
4864927.89506384,-7649.58638139275,2
4864928.04203005,-7650.11147234442,2
4864926.41270669,-7649.62211631921,2
4864927.04557613,-7649.40763437074,2
4864926.96932433,-7649.42709426365,2
4864927.72365678,-7649.13575325595,2
4864927.83747636,-7649.36002118825,2
4864927.67322262,-7649.12444062281,2
4864927.53835875,-7649.42955594992,2
4864919.6075489,-7643.30254635738,2
4864916.27681699,-7641.31131289626,2
4864915.32084947,-7641.20704531396,2
4864914.93126537,-7640.83445177223,2
4864912.82489721,-7640.65202329785,2
4864913.85783544,-7641.06754941932,2
4864914.65434662,-7641.41050207837,2
4864915.9321092,-7641.63065133425,2
4864919.73705019,-7643.18129710242,2
4864905.30377913,-7641.22312968523,2
4864904.24392096,-7641.02761433186,2
4864913.20740356,-7641.97213621709,2
4864916.38993149,-7640.8668925307,2
4864916.22293845,-7640.73173127693,2
4864916.10044294,-7640.72137104221,2
4864915.89009917,-7640.6733092412,2
4864915.93520412,-7640.7044994648,2
4864917.70581131,-7641.37487164165,2
4864913.43223539,-7641.00814321747,2
4864915.69945716,-7642.037104469,2
4864916.2546942,-7642.42843227346,2
4864916.24041162,-7642.45242251967,2
4864916.85143184,-7643.06350247504,2
4864913.41570265,-7642.99066085141,2
4864913.53464308,-7642.98623985142,2
4864913.59833038,-7643.08449591256,2
4864913.56796348,-7642.78934145303,2
4864912.57153544,-7642.98484348317,2
4864912.29315239,-7642.98843943683,2
4864912.35676909,-7642.52699009081,2
4864911.7609557,-7642.60078434595,2
4864912.21173031,-7641.97829531568,2
4864912.26540559,-7642.09104194691,2
4864913.13090318,-7642.94600011786,2
4864913.13090318,-7642.94299731789,2
4864911.5931428,-7642.65080852025,2
4864912.46867906,-7642.95669783988,2
4864912.71988586,-7643.06537095129,2
4864912.49612524,-7642.99777187325,2
4864912.90571385,-7642.37040203541,2
4864914.10366939,-7642.80850757833,2
4864920.38550449,-7643.18768267983,2
4864919.67881472,-7643.54249298487,2
4864918.17230069,-7643.5702053964,2
4864920.99182405,-7643.74695139225,2
4864920.08329603,-7643.66711199859,2
4864920.41707957,-7644.53317869169,2
4864920.01268865,-7644.35996876937,2
4864919.16730142,-7644.38423589792,2
4864920.01137124,-7644.64651739793,2
4864920.12385144,-7644.7039288784,2
4864918.17299714,-7642.88732828925,2
4864919.59786477,-7642.94700988577,2
4864920.40173494,-7643.11882242305,2
4864921.75320873,-7643.29224016041,2
4864920.98781891,-7643.14966593008,2
4864920.85476865,-7642.94782949263,2
4864920.3805866,-7643.64128391268,2
4864920.51477875,-7643.15258582715,2
4864921.7745502,-7643.60400247843,2
4864920.82867146,-7642.55343362274,2
4864919.80140502,-7643.56394625541,2
4864918.70076377,-7643.01717518534,2
4864919.42344175,-7643.31489775543,2
4864919.91629141,-7643.63455810543,2
4864919.88583649,-7642.99478515623,2
4864919.59668627,-7643.03128883773,2
4864918.38964691,-7642.53730408991,2
4864919.39929185,-7642.39461859381,2
4864918.92401975,-7642.16432219996,2
4864920.50181005,-7642.70935921993,2
4864921.7381618,-7643.78929392937,2
4864921.68486333,-7643.71880457744,2
4864921.98010631,-7644.01196656953,2
4864922.11329145,-7643.91486770764,2
4864922.0433907,-7643.43662502676,2
4864922.11722076,-7644.02602067297,2
4864920.49103461,-7643.31686478255,2
4864922.10251619,-7643.46574172168,2
4864921.43674996,-7643.17007120189,2
4864922.38074145,-7643.88850649499,2
4864922.83939913,-7643.45519933346,2
4864922.47227765,-7643.81524256591,2
4864924.10193897,-7644.10003491083,2
4864922.45717538,-7644.07760710148,2
4864922.94598249,-7643.87231205334,2
4864922.52334721,-7643.66463522208,2
4864921.35618721,-7643.6809429159,2
4864923.89895799,-7643.920519424,2
4864923.45517492,-7643.55549576377,2
4864924.86434808,-7645.09034265636,2
4864925.20838952,-7644.73783515192,2
4864924.95929661,-7645.13492647897,2
4864924.85447736,-7645.20510923809,2
4864925.51351688,-7645.10360579359,2
4864924.37920568,-7645.20464897296,2
4864924.1623479,-7645.25559947794,2
4864925.43872164,-7645.77074631642,2
4864927.54991733,-7648.27022373083,2
4864926.5416259,-7645.40290438607,2
4864927.68975392,-7647.46358296033,2
4864929.28275104,-7651.12190499946,2
4864928.67328042,-7653.44739098327,2
4864928.10537423,-7650.12149989159,2
4864928.75285347,-7652.65006506478,2
4864927.72141553,-7650.0149180082,2
4864927.72732593,-7650.03965694153,2
4864928.56396556,-7648.84296018866,2
4864928.19169661,-7650.01879590419,2
4864927.78998295,-7650.90651316704,2
4864928.51302426,-7653.00338412842,2
4864928.28140985,-7651.30581956706,2
4864928.23719383,-7652.57922870332,2
4864928.42067135,-7650.6284318661,2
4864928.45384667,-7650.86363090903,2
4864927.51223181,-7649.49301638598,2
4864927.70558797,-7649.44324506343,2
4864928.32265056,-7652.35333737384,2
4864928.78995126,-7653.02526621485,2
4864928.23032876,-7650.64305288653,2
4864928.85749652,-7653.23684608908,2
4864932.19559436,-7657.81981972526,2
4864930.11751215,-7652.95283699712,2
4864931.06757779,-7653.15791361616,2
4864930.53171529,-7649.65303057692,2
4864929.93093303,-7652.23432311449,2
4864929.80865195,-7653.39722359155,2
4864930.5006157,-7652.16776714607,2
4864929.20355897,-7647.67104440781,2
4864929.14713353,-7651.55393359334,2
4864929.82307722,-7648.52602958065,2
4864929.99067804,-7648.58568598172,2
4864930.11951826,-7649.08231977467,2
4864931.29113932,-7653.89068932309,2
4864932.36743864,-7654.09239766136,2
4864932.15367349,-7652.6137259629,2
4864932.48885022,-7652.45308383304,2
4864932.40055612,-7653.88496957732,2
4864931.90001245,-7654.0128010756,2
4864929.91921999,-7652.33179562519,2
4864932.61333311,-7652.06550795057,2
4864932.22167994,-7653.6402184145,2
4864933.1720663,-7651.60425847463,2
4864933.26223556,-7654.42510553818,2
4864933.24804687,-7653.43439649566,2
4864933.12518405,-7654.03970251536,2
4864933.07932705,-7653.773271682,2
4864933.06132433,-7653.43664364962,2
4864933.08097313,-7653.42344541312,2
4864932.36329856,-7652.5230255644,2
4864931.97179191,-7651.49367283146,2
4864932.16445099,-7652.22792811152,2
4864932.62757206,-7649.84013033054,2
4864933.11372245,-7652.69907248221,2
4864932.85116817,-7653.76616863424,2
4864933.39948914,-7652.13587624364,2
4864932.9800028,-7654.02036919133,2
4864932.63458342,-7653.40351973159,2
4864932.86853526,-7653.20099059544,2
4864932.34650921,-7652.25166409708,2
4864933.61546329,-7654.11455459047,2
4864930.91094605,-7655.02255156737,2
4864933.35310574,-7652.98915734942,2
4864931.29996358,-7654.72104803101,2
4864930.91615644,-7653.65192553167,2
4864930.86551423,-7653.32398096566,2
4864930.38868304,-7653.84494876521,2
4864932.9130099,-7652.15270993111,2
4864930.83398607,-7654.64559757811,2
4864932.59654932,-7652.23909713734,2
4864931.67204418,-7653.15527308346,2
4864931.58049229,-7654.78552081383,2
4864927.18157262,-7652.60994501159,2
4864928.18536323,-7651.85170969149,2
4864931.22764027,-7651.15204979875,2
4864930.9111825,-7651.9803383275,2
4864927.68008962,-7653.54554097254,2
4864927.31350015,-7652.73525521722,2
4864932.50914783,-7654.58780972734,2
4864929.49881484,-7652.87488172012,2
4864927.29837774,-7656.25586866823,2
4864930.87111905,-7650.01612625936,2
4864929.17924479,-7656.63525723445,2
4864928.56876221,-7655.22404685533,2
4864929.25274345,-7656.60996780817,2
4864930.14590637,-7652.19608320874,2
4864929.08839732,-7653.66293106386,2
4864930.04106601,-7651.12237046833,2
4864929.86782136,-7652.16469364216,2
4864929.54032085,-7650.28636947737,2
4864927.82740661,-7648.26778093084,2
4864929.63145415,-7648.99991027852,2
4864927.40382356,-7648.08408467966,2
4864928.60055109,-7650.43240211843,2
4864931.31941876,-7657.3235847847,2
4864929.82173197,-7657.80496861681,2
4864929.03976192,-7655.02880795929,1
4864928.46973164,-7648.66120651243,2
4864928.54247149,-7649.15436431626,2
4864928.42497443,-7655.5385576134,1
4864930.77801681,-7659.84771205295,2
4864931.17578105,-7658.59290338255,2
4864932.11805267,-7661.98431203667,2
4864932.59871991,-7659.91226083973,2
4864931.96014373,-7659.25520864134,2
4864932.24219837,-7660.16748916414,2
4864931.59865158,-7658.81613842289,2
4864931.95387055,-7660.85684862731,2
4864931.0425966,-7657.82412511723,2
4864930.60830436,-7658.66787992705,2
4864931.06409639,-7661.94074525507,2
4864931.85560839,-7667.0228422428,2
4864928.78572156,-7663.72228487637,2
4864931.5659668,-7666.46730889496,2
4864928.3645616,-7664.34622062134,2
4864928.55912954,-7664.15502847714,2
4864928.3955462,-7665.74096399397,2
4864928.07891866,-7664.10519588935,2
4864928.67362245,-7664.02198542126,2
4864929.63102838,-7663.20078731551,2
4864925.55873778,-7663.28427829785,2
4864925.3940418,-7659.57651200461,2
4864925.64056438,-7660.85432660249,2
4864926.42793277,-7660.49273241667,2
4864928.66304358,-7664.04041464373,2
4864928.06457686,-7663.88060758657,2
4864929.28429087,-7665.19879896499,2
4864930.1628198,-7669.33583560982,2
4864931.49835485,-7675.58314074934,2
4864931.71754985,-7674.7303299234,2
4864932.83999845,-7675.84216605722,2
4864931.72329822,-7674.65233209959,2
4864933.49052308,-7667.76364633342,2
4864932.9127085,-7669.85268647408,2
4864933.15302867,-7670.45220203505,2
4864933.69602648,-7668.87804468419,2
4864932.06356108,-7669.69828005054,2
4864932.93313505,-7671.02930263503,2
4864932.08836638,-7671.11481996436,2
4864933.15538877,-7670.52853763504,2
4864931.41534525,-7671.68448447976,2
4864932.09799758,-7671.53314401735,2
4864933.24530506,-7671.07992298367,2
4864932.1566536,-7671.72383802738,2
4864932.3370973,-7671.43579798438,2
4864931.23088411,-7671.16909464122,2
4864931.55072569,-7671.4227659172,2
4864930.68854835,-7671.70238470435,2
4864932.28441652,-7671.51898953349,2
4864931.87300903,-7671.83449187556,2
4864931.92886509,-7679.46517376242,2
4864931.35150097,-7676.56483588319,2
4864931.94330885,-7680.70192949517,2
4864931.86937419,-7680.07916296344,2
4864932.38731324,-7679.07414580404,2
4864931.58338038,-7681.21512689891,2
4864932.02052446,-7679.91216992988,2
4864931.70521496,-7680.58970420651,2
4864932.33194695,-7680.80955734835,2
4864931.39859959,-7680.52730937832,2
4864931.59296466,-7680.6109334633,2
4864931.74073728,-7680.02147379183,2
4864931.76999462,-7680.82956562283,2
4864931.90375495,-7680.21276287279,2
