"A2_vali_lat","A2_vali_lon","A2_vali_floor"
4864949.09364314,-7647.99383203899,2
4864950.53015055,-7645.25084394035,2
4864950.02183693,-7645.32278608992,2
4864947.99286724,-7649.39702478581,2
4864947.26740389,-7646.8269223661,2
4864948.17447094,-7645.77099293352,2
4864948.08522164,-7646.40843445854,2
4864949.10222951,-7646.66827101099,2
4864948.85497546,-7647.51497808676,2
4864949.22031357,-7646.02563944062,2
4864948.88362981,-7647.47828594199,2
4864948.98105582,-7647.55030794775,2
4864948.98105582,-7647.55030794775,2
4864954.64638907,-7641.90625557599,2
4864953.33313666,-7642.30365587658,2
4864953.45983566,-7642.3231508766,2
4864953.43684287,-7642.70003730838,2
4864956.85753462,-7640.35685214603,2
4864956.85736461,-7640.79730314778,2
4864960.54595084,-7639.48706063715,2
4864961.27904076,-7639.47007527379,2
4864958.90442262,-7639.69837917607,2
4864958.43751332,-7639.85328611039,2
4864958.45313947,-7639.833566914,2
4864958.51122367,-7639.833566914,2
4864958.72606075,-7639.86360051398,2
4864932.37944829,-7659.95253210027,2
4864933.62624494,-7661.74911844476,2
4864932.1039511,-7660.43021081273,2
4864932.62759624,-7660.65609573946,2
4864932.06624668,-7660.57231010081,2
4864928.0866618,-7650.99987216112,2
4864929.66306148,-7651.78569426001,2
4864928.22163995,-7655.06983525027,2
4864928.83740106,-7655.12362183102,2
4864931.77738868,-7661.43339615682,2
4864928.61135157,-7652.17018975267,2
4864928.10281238,-7646.50131798342,2
4864927.77720037,-7647.87767546794,2
4864927.44201058,-7645.2505749992,2
4864929.53456337,-7652.76111472942,2
4864929.36230601,-7652.91605425236,2
4864928.92631561,-7653.24696491947,2
4864928.4395968,-7649.80469894616,2
4864927.33308344,-7645.64358661137,2
4864928.50341486,-7649.62627992327,2
4864927.95793748,-7645.49518384193,2
4864926.82364168,-7646.01114397596,2
4864928.51926452,-7652.6008446851,2
4864928.86720688,-7652.13402023828,2
4864929.90081978,-7653.20858298917,2
4864930.27120745,-7652.87244193451,2
4864929.01147119,-7652.45091334645,2
4864929.80312808,-7652.10538358464,2
4864928.01155973,-7646.83161918775,2
4864928.77147488,-7652.65602622265,2
4864928.4946227,-7652.65944792475,2
4864928.64407321,-7652.72982804011,2
4864933.58487493,-7658.02753093044,2
4864933.04556231,-7653.01115965092,2
4864932.96298762,-7654.316018002,2
4864933.55589742,-7657.19527582272,2
4864934.37666406,-7656.67507504358,2
4864934.82676065,-7661.82907279784,2
4864933.15575257,-7658.48157396793,2
4864933.40299523,-7661.90842554291,2
4864934.34597126,-7661.76902848288,2
4864933.31714479,-7660.26019832122,2
4864933.57248926,-7662.52020858463,2
4864931.87025294,-7657.71994592372,2
4864933.84836597,-7663.40761157023,2
4864933.09726136,-7659.7481452677,2
4864932.47610091,-7651.28973645104,2
4864932.82107677,-7652.80416410701,2
4864929.11075819,-7650.81845422367,2
4864929.30729691,-7647.53043061673,2
4864930.50446364,-7653.00284389751,2
4864929.70043522,-7650.68042056723,2
4864929.96343892,-7652.89628850466,2
4864928.40610058,-7651.42076051156,2
4864929.2745673,-7653.18858547355,2
4864928.8131985,-7652.84237364782,2
4864928.44524473,-7652.96787470462,2
4864929.13198859,-7651.38290256996,2
4864928.29209342,-7651.54632885955,2
4864928.69907802,-7654.45805620544,2
4864928.19532402,-7654.69927135313,2
4864929.59644276,-7654.33370077833,2
4864928.06212814,-7648.9292292908,2
4864928.00803344,-7649.09403876288,2
4864927.67277146,-7648.49386402402,2
4864927.74160018,-7648.401227971,2
4864930.87026979,-7655.54742034087,2
4864931.00381726,-7655.87149425047,2
4864928.05652379,-7649.21566429133,2
4864931.37048801,-7656.28986172095,2
4864932.61786525,-7656.4283110279,2
4864933.95614876,-7656.6859829824,2
4864934.27534642,-7656.37497511791,2
4864934.08705637,-7657.57523517001,2
4864932.3848103,-7650.85797809205,2
4864932.52951756,-7651.07618418508,2
4864932.73152753,-7652.23772208193,2
4864932.60143517,-7650.17088055656,2
4864933.01253922,-7652.58246348822,2
4864933.69670518,-7655.94828378509,2
4864932.26607799,-7649.37262413613,2
4864932.24312639,-7650.6035377161,2
4864932.27382318,-7650.32156142269,2
4864932.10429883,-7650.06574125357,2
4864932.16786207,-7649.84377175355,2
4864931.28777626,-7650.18750569861,2
4864931.49290139,-7650.49052790444,2
4864931.42014934,-7650.88543537093,2
4864932.42416959,-7649.9051888524,2
4864931.34621226,-7650.55008736528,2
4864931.57041664,-7649.84732103252,2
4864931.69268582,-7651.2387985812,2
4864931.3460042,-7650.30976079218,2
4864930.9162526,-7650.98042005838,2
4864931.37974076,-7651.16340779277,2
4864930.57252802,-7648.14048020594,2
4864930.69848558,-7648.56160342608,2
4864933.71843788,-7654.44169570565,2
4864933.54468238,-7654.41409683184,2
4864933.11370584,-7651.6628430213,2
4864931.00584769,-7650.02484172893,2
4864933.420888,-7655.33604706411,2
4864933.25533834,-7655.21517840069,2
4864933.4420233,-7656.34079579855,2
4864933.29522853,-7655.48561928073,2
4864933.52892287,-7655.81140190382,2
4864930.55184225,-7649.48309647511,2
4864931.39783129,-7650.80830460583,2
4864931.42148129,-7650.55394045975,2
4864931.15199285,-7650.37809995145,2
4864930.16448028,-7645.72356991591,2
4864930.88920884,-7647.31673705345,2
4864931.21038849,-7648.85543529412,2
4864931.43689448,-7648.9076119188,2
4864930.7157856,-7647.36478687934,2
4864931.44451207,-7649.01165272835,2
4864931.45027652,-7649.36330593527,2
4864932.04806288,-7648.94713329848,2
4864931.01568979,-7648.60622549584,2
4864931.15896367,-7648.79564258618,2
4864930.45021961,-7647.38925299314,2
4864927.27826456,-7644.97634415347,2
4864924.54708843,-7645.25507678399,2
4864927.48776638,-7646.00863467777,2
4864926.86934736,-7644.86982376836,2
4864926.91808878,-7644.91698396112,2
4864926.66681544,-7645.60783641926,2
4864926.47056195,-7645.19657892255,2
4864925.8373075,-7645.01967133307,2
4864926.10720105,-7645.47818229762,2
4864926.23744537,-7645.05640744091,2
4864929.09677818,-7653.44542327941,2
4864926.39657943,-7645.34307128507,2
4864927.19540766,-7644.61580023233,2
4864926.65075964,-7645.12852812202,2
4864926.25780988,-7645.12938359355,2
4864927.82245611,-7644.80190979822,2
4864927.26905226,-7645.36239676631,2
4864927.81810128,-7645.40598281254,2
4864927.40034914,-7645.26533590305,2
4864927.0582458,-7648.07549909117,2
4864927.28998771,-7648.62527864336,2
4864926.69395401,-7647.81690710721,2
4864926.39258593,-7647.05709562842,2
4864927.48700431,-7648.39267934059,2
4864927.42890257,-7646.74513486825,2
4864927.72542514,-7646.46496891607,2
4864927.73462525,-7647.95949825147,2
4864927.94618344,-7648.58124038849,2
4864928.06092864,-7649.86760802603,2
4864928.31573724,-7654.88907378314,2
4864928.8357911,-7656.06140432024,2
4864927.97859165,-7648.23362982422,2
4864928.42884601,-7655.98986128181,2
4864928.21968189,-7655.37051379487,2
4864929.10534686,-7655.86555656301,2
4864928.77645006,-7655.76411817906,2
4864932.53362546,-7657.34821384531,2
4864932.30805451,-7656.59760830715,2
4864931.95810343,-7656.19465103151,2
4864931.8293524,-7655.8764990563,2
4864931.05977971,-7653.90020367784,2
4864932.25990398,-7655.82476893315,2
4864932.1251168,-7655.54508808188,2
4864932.10434838,-7655.38148914789,2
4864931.86087174,-7656.21312881514,2
4864931.5603203,-7654.96087948718,2
4864931.5099387,-7655.7053893951,2
4864930.88185521,-7653.60507174506,2
4864931.98507839,-7655.58918099359,2
4864930.57963322,-7653.03010438964,2
4864925.06980012,-7645.11314192224,2
4864925.43540536,-7645.13309933966,2
4864924.7649012,-7645.132741437,2
4864925.48606622,-7645.76068038968,2
4864925.03715836,-7645.35084895916,2
4864925.82560858,-7646.13121273509,2
4864925.56495138,-7646.16768511216,2
4864925.30627154,-7647.8271577522,2
4864925.68695159,-7646.80981414782,2
4864928.20415292,-7648.84355480013,2
4864927.9778627,-7645.69434674193,2
4864927.61752143,-7645.59065477072,2
4864927.74089686,-7646.01673496308,2
4864928.37655518,-7648.45532723691,2
4864928.05441983,-7647.24786035397,2
4864927.96407567,-7646.51364586712,2
4864927.95722069,-7646.2170700368,2
4864926.92540526,-7646.08291291761,2
4864927.13407135,-7645.6597427396,2
4864928.04046715,-7646.99083127,2
4864928.38915318,-7652.75857378193,2
4864928.31005679,-7653.00195478194,2
4864927.80769611,-7647.38724755251,2
4864927.77473226,-7647.26009550249,2
4864928.07915522,-7648.76427886575,2
4864928.14642589,-7652.6483197069,2
4864928.45819028,-7653.0134707285,2
4864928.12386542,-7647.48330383405,2
4864927.73766224,-7646.08894614672,2
4864919.43421266,-7642.58389711101,2
4864915.5877832,-7641.0641506098,2
4864915.00729699,-7640.91902088625,2
4864914.78159335,-7640.96585724592,2
4864911.58082664,-7640.48004973564,2
4864913.08749662,-7640.5276896523,2
4864913.21027966,-7640.43924375066,2
4864914.36137937,-7637.83729801854,2
4864923.85957523,-7643.77756435478,2
4864903.34307755,-7639.25293780141,2
4864902.9474227,-7638.50529765588,2
4864914.36800786,-7638.54091589218,2
4864915.21775372,-7640.90824752851,2
4864914.99328002,-7640.64483158036,2
4864915.3793891,-7641.11542203551,2
4864915.67752177,-7641.06291485044,2
4864915.39120849,-7641.11092644799,2
4864916.01736904,-7641.21722682078,2
4864912.44504046,-7640.94404823258,2
4864914.30573622,-7641.060106785,2
4864914.1726735,-7641.53545332504,2
4864914.89971068,-7641.47622528674,2
4864914.54611701,-7641.1435594875,2
4864913.20671609,-7641.08761517362,2
4864913.20671609,-7641.08157592363,2
4864913.13928433,-7641.10638704143,2
4864913.59205012,-7641.41050832992,2
4864912.4022255,-7641.0088158122,2
4864912.18423757,-7641.10490147984,2
4864912.04063328,-7641.02567237314,2
4864911.40824623,-7640.99285289938,2
4864911.07145434,-7640.52202387988,2
4864911.39169666,-7640.59015641044,2
4864915.46578824,-7641.02750368404,2
4864915.52409039,-7641.04940715557,2
4864915.23729418,-7640.79746322284,2
4864915.70647003,-7640.87080726542,2
4864914.82333222,-7641.07206949015,2
4864914.98850209,-7641.37815120575,2
4864914.47974071,-7641.00473242198,2
4864917.2339614,-7641.68120705281,2
4864920.76060897,-7642.83657952787,2
4864920.58580189,-7642.80270441841,2
4864918.94547839,-7642.2044802431,2
4864920.43404727,-7642.7026159682,2
4864919.89468044,-7642.97687418691,2
4864922.03356575,-7644.74697128944,2
4864922.3456362,-7644.78939797676,2
4864922.18455047,-7644.70504836738,2
4864922.91926945,-7645.14188143568,2
4864921.03024587,-7644.4872196703,2
4864919.47137893,-7643.32118895048,2
4864919.57272871,-7642.93100525553,2
4864920.0854153,-7642.97777970773,2
4864920.89887594,-7644.45268189876,2
4864920.27547376,-7643.4428758106,2
4864920.16341929,-7643.41101477778,2
4864919.85327045,-7643.58212550663,2
4864920.2457166,-7643.24667247555,2
4864922.01457254,-7644.04425284139,2
4864920.83313883,-7643.28093489499,2
4864920.52743054,-7643.1927616475,2
4864920.24792815,-7642.46249933945,2
4864919.85929219,-7643.18262153374,2
4864920.73885835,-7643.24378840476,2
4864921.90555879,-7643.97217114598,2
4864921.7591069,-7644.05473968833,2
4864922.0681071,-7644.01658160682,2
4864921.49013735,-7644.32831795028,2
4864920.56602925,-7642.94540271256,2
4864922.59432701,-7644.12470502196,2
4864924.33332748,-7645.59537615561,2
4864923.88494974,-7644.42053454128,2
4864923.57935533,-7643.55244312083,2
4864924.09960032,-7645.06878407909,2
4864923.39112371,-7643.86561444746,2
4864923.21634737,-7643.82857144741,2
4864922.19481509,-7640.19057700811,2
4864922.79678929,-7640.42384252481,2
4864923.55182292,-7643.23464155905,2
4864923.97720062,-7644.68962994555,2
4864923.97093307,-7644.56261855818,2
4864924.32445104,-7645.14470614556,2
4864924.32701341,-7645.43085005062,2
4864924.14785363,-7644.95524682823,2
4864924.3001114,-7645.08725575756,2
4864923.90186485,-7643.72144666189,2
4864922.81529032,-7642.91011777009,2
4864925.0269047,-7645.23312758552,2
4864924.91131464,-7641.94521651848,2
4864926.56871607,-7645.46496639238,2
4864925.94177028,-7645.43092975815,2
4864925.644899,-7645.03023592839,2
4864925.35931032,-7645.09361772887,2
4864926.75072419,-7645.25475056793,2
4864924.98632925,-7645.6055947097,2
4864925.667572,-7644.84175187871,2
4864926.24375396,-7645.48471222609,2
4864927.73830314,-7646.04499224369,2
4864926.85808708,-7645.24073538999,2
4864925.76131199,-7645.32592135559,2
4864927.43638255,-7646.5737528662,2
4864926.67860676,-7645.99442914901,2
4864926.61852116,-7646.59205126349,2
4864927.49574448,-7645.81682641543,2
4864926.84552371,-7645.99004451629,2
4864926.59686756,-7646.05284549924,2
4864928.13156451,-7647.70257981495,2
4864927.24257125,-7645.90480175866,2
4864926.58735859,-7645.76375875611,2
4864927.20722803,-7646.23531924248,2
4864927.09354919,-7645.26546475114,2
4864927.65435229,-7645.69997494939,2
4864927.76127698,-7645.26693239431,2
4864927.77115403,-7645.08766376391,2
4864926.41390892,-7645.60939098868,2
4864926.81693461,-7645.63258300311,2
4864927.35838826,-7645.69877236969,2
4864927.94220307,-7645.83151307011,2
4864927.60372185,-7645.40637440881,2
4864927.9898227,-7647.43561265378,2
4864932.46180062,-7666.60545976324,2
4864931.14283556,-7657.09919273965,2
4864931.93382539,-7657.21478408374,2
4864931.19879802,-7657.77017160291,2
4864930.57152782,-7657.03234439723,2
4864930.75253697,-7657.72682904743,2
4864930.72851749,-7657.6589137243,2
4864929.42621374,-7654.76160544499,2
4864929.64679093,-7655.86307521641,2
4864930.21561849,-7653.07587131254,2
4864930.17621501,-7651.13066409886,2
4864930.25561476,-7653.18774877837,2
4864930.76807699,-7657.83744163073,2
4864932.39720255,-7657.00091080854,2
4864932.74950471,-7658.72865867532,2
4864931.84687583,-7657.29322606049,2
4864932.19903983,-7656.72221165351,2
4864932.19781951,-7655.82044241647,2
4864930.7159103,-7654.34522066455,2
4864933.72977543,-7660.5164148143,2
4864933.56632471,-7660.51181165593,2
4864934.67301259,-7661.44331846373,2
4864934.56666197,-7662.16751566659,2
4864935.15172947,-7660.32802436456,2
4864933.93831447,-7659.05877781109,2
4864933.83613072,-7658.8701508779,2
4864933.6456608,-7658.68321909728,2
4864933.48463047,-7658.2498247729,2
4864933.83970529,-7658.0814060382,2
4864934.01035356,-7655.93674139405,2
4864933.7572419,-7655.7029676382,2
4864934.71600557,-7656.72426095653,2
4864934.60488671,-7657.73167125008,2
4864933.74312555,-7656.76635272757,2
4864934.52809635,-7656.92747540671,2
4864934.07425966,-7657.67854371423,2
4864932.68136356,-7653.3253529645,2
4864933.32397367,-7655.23338811267,2
4864933.4975482,-7657.74208856597,2
4864934.53083984,-7658.83672718536,2
4864932.50755255,-7650.92493038306,1
4864934.66300544,-7658.37770864326,2
4864933.31408371,-7655.5298781304,2
4864932.86622995,-7653.92279292413,2
4864933.29283302,-7654.74358611328,2
4864932.6773548,-7653.69912339968,2
4864933.18161499,-7654.22160229888,2
4864932.88133475,-7653.31750469245,2
4864934.45892355,-7658.61223326661,2
4864934.01414461,-7659.14253735616,2
4864931.16987046,-7660.06398628382,2
4864928.39019017,-7654.66521543157,2
4864929.36204079,-7653.54113124022,2
4864931.93963365,-7652.70331549846,2
4864932.19152912,-7652.58264086362,2
4864929.13113772,-7655.68104911178,2
4864928.63708181,-7654.56184250925,2
4864933.11372498,-7657.81754891086,2
4864930.27852911,-7655.25704264796,2
4864927.42620051,-7653.68770261129,2
4864931.14559534,-7652.33908295416,2
4864929.28076014,-7661.11662714846,2
4864928.3986518,-7660.37943081448,2
4864928.97084781,-7661.5273157201,2
4864929.98113269,-7653.58038560423,2
4864929.37338176,-7654.54088551573,2
4864928.84017863,-7654.90928361705,2
4864928.73052091,-7656.13222202676,2
4864928.94383479,-7654.36058516894,2
4864927.77072056,-7645.93126364528,2
4864928.83126049,-7650.42752547507,2
4864925.5992391,-7646.69278987849,2
4864928.34112811,-7649.5990570676,2
4864929.40752843,-7656.52117711765,2
4864927.42571486,-7649.52126928335,2
4864927.02867296,-7649.09981379342,1
4864927.64594083,-7645.78349029245,2
4864928.02744963,-7646.64394066147,2
4864927.29478757,-7648.71056538567,1
4864930.17615368,-7661.62531432114,2
4864930.20879336,-7656.7367876871,2
4864932.53673557,-7663.33005503583,2
4864932.59004955,-7661.28748748382,2
4864931.582689,-7663.63880079162,2
4864931.77691613,-7663.47216207989,2
4864932.07398843,-7660.70771468523,2
4864932.30416127,-7662.17535979999,2
4864930.11759125,-7658.18650692487,2
4864930.76083865,-7661.32650753992,2
4864931.92371916,-7663.45506161395,2
4864931.86965075,-7667.98481100676,2
4864928.5677518,-7662.0106431474,2
4864930.62341229,-7667.19058721675,2
4864926.89028096,-7652.28358181333,2
4864927.85030168,-7652.73686672512,2
4864927.9727603,-7652.96768126664,2
4864928.36362341,-7661.81383454436,2
4864928.95285954,-7661.93521679025,2
4864930.88194988,-7664.54485429192,2
4864927.5544234,-7653.1917579461,2
4864926.49522718,-7651.51549475457,2
4864925.62779017,-7650.60661305969,2
4864928.57933726,-7657.29398917334,1
4864929.29677818,-7661.97290461213,2
4864929.45867244,-7661.41428782225,2
4864929.73413594,-7669.04534928527,2
4864928.65562645,-7675.39504919842,2
4864929.54768937,-7679.37767842951,2
4864930.42802879,-7678.46397396489,2
4864933.06743827,-7674.53715137732,2
4864930.64813656,-7678.94910895081,2
4864932.4818427,-7673.2196129618,2
4864933.26877593,-7673.43354446243,2
4864932.77011496,-7673.04891637143,2
4864933.29940919,-7672.67998830691,2
4864932.08267112,-7675.26108441016,2
4864932.60638372,-7672.76629789193,2
4864932.34908201,-7676.83064327505,2
4864933.15403392,-7673.47104102271,2
4864931.65081595,-7676.08134091918,2
4864931.98180897,-7676.43549218118,2
4864932.30818012,-7676.47522218322,2
4864931.47160751,-7675.70204778596,2
4864931.80210761,-7676.48411196964,2
4864931.21339516,-7675.33356471679,2
4864931.19143463,-7675.10311012583,2
4864930.73501687,-7674.72330633802,2
4864931.79646244,-7675.67431590286,2
4864930.91762467,-7674.56695714369,2
4864932.6574532,-7676.59814200689,2
4864931.84488413,-7680.38733257053,2
4864932.69084701,-7676.75119495069,2
4864932.35021554,-7681.96843638916,2
4864932.58366292,-7676.17764577069,2
4864932.10307173,-7681.88487482305,2
4864932.11588869,-7681.79270326358,2
4864932.33174571,-7682.26565924564,2
4864932.55157815,-7678.82043151567,2
4864931.64702708,-7682.36268127158,2
4864931.60813806,-7682.90844753936,2
4864932.17248947,-7682.09581893773,2
4864931.93156604,-7683.22474330283,2
